Name,Ticker,"Sub-Sector","Market Cap","Close Price","PE Ratio","1Y Return","5Y CAGR"
Pulz Electronics Ltd,PULZ,"Electronic Equipments","202.48728","185.2","29.998115555555568","252.76190476190473","87.93288389581626"
Total Transport Systems Ltd,TOTAL,"Logistics","202.312876285","124.5","38.609327535305674","-8.85797950219619",
GIR Natureview Resorts Ltd,GIRRESORTS,"Hotels, Resorts & Cruise Lines","202.29302225","113.65","-20.663230056179778","0","-10.688396063520733"
Baheti Recycling Industries Ltd,BAHETI,"Metals - Aluminium","202.186335","193.9","38.36552846299811","73.12500000000001",
Deepak Spinners Ltd,DEEPAKSP,"Textiles","201.51798504","277.2","5.026639686704908","20.103986135181966","23.305010123712755"
Housing Development and Infrastructure Ltd,HDIL,"Real Estate","201.45169405","4.65","-10.169192026754162","3.333333333333341","-29.579073830769275"
E Factor Experiences Ltd,EFACTOR,"Advertising","201.42582822","147.4","26.785349497340388","22.070393374741204",
Shree Ajit Pulp and Paper Ltd,SAPPL,"Paper Products","201.099438325","231.35","9.724344213007743","24.977628699924384","6.050660919906181"
Brahmaputra Infrastructure Ltd,BRAHMINFRA,"Construction & Engineering","201.0394752","72.07","18.806311992516367","165.451197053407","25.607831636859068"
Magna Electro Castings Ltd,MAGNAELQ,"Iron & Steel","200.9191374","470","11.735930922897206","44.70443349753694","20.947362670394032"
On Door Concepts Ltd,ONDOOR,"Retail - Online","199.87613562","342.95","15.292741822494275","68.60865290068828",
Bal Pharma Ltd,BALPHARMA,"Pharmaceuticals","199.5301965","126.15","77.63820875486225","51.71377029464822","11.469654758487714"
Aksh Optifibre Ltd,AKSHOPTFBR,"Communication & Networking","199.305014475","12.2","-14.676363363402068","21.999999999999993","-11.082946819039375"
Omax Autos Ltd,OMAXAUTO,"Auto Parts","198.375675575","102.2","-8.150192094289222","86.32634457611668","4.2747777934185605"
Kakatiya Cement Sugar and Industries Ltd,KAKATCEM,"Cement","198.31111758","248.5","-44.464376139013545","25.062908907901363","7.711758218536535"
JK Agri Genetics Ltd,JKAGRI,"Seeds","198.09105936","418.5","-18.341764755555513","-10.853125998508892","-12.149788276119033"
Trejhara Solutions Ltd,TREJHARA,"IT Services & Consulting","198.04115448","164","-0.662057147327249","150.95638867635807","39.94794533467214"
Securekloud Technologies Ltd,SECURKLOUD,"Software Services","197.623728575","61","-4.068843495470458","46.98795180722892","-12.801524348321525"
Gvp Infotech Ltd,GVPTECH,"IT Services & Consulting","197.0625239","12.1","43.79167197777778","-57.01598579040852",
KPT Industries Ltd,KPT,"Industrial Machinery","196.894","585.7","23.411890606420933","146.66245525373768","58.77225024553885"
Worth Investment & Trading Co Ltd,WORTH,,"196.2612676","203.55","218.06807511111117","466.2030598052852","60.97712150669672"
Shri Balaji Valve Components Ltd,SBVCL,,"195.5952","229.95","30.371925465838494","15.263157894736837",
Radhe Developers (India) Ltd,RADHEDE,"Real Estate","195.396024","3.87","279.1371771428573","-44.87179487179487","38.84490265096989"
Denis Chem Lab Ltd,DENISCHEM,"Pharmaceuticals","195.17533542","143.5","24.83146761068698","76.61538461538461","17.45280001599736"
Reliance Chemotex Industries Ltd,RELCHEMQ,"Textiles","194.92566792","263.4","15.694498222222192","55.07801000883131",
Bilcare Ltd,BI,"Labs & Life Sciences Services","194.554243753","81.15","12.935787483577283","36.846543001686356","22.850832903185704"
R S Software (India) Ltd,RSSOFTWARE,"Software Services","194.0978009","83.2","-23.815681092024544","214.55576559546316","22.549449902279516"
Viviana Power Tech Ltd,VIVIANA,"Electrical Components & Equipments","193.99515","309.25","62.37786173633431","217.3422267829656",
Samrat Forgings Ltd,SAMRATFORG,,"193.475","388.9","39.56543967280167","135.26920750151237",
Hemant Surgical Industries Ltd,HSIL,,"193.401","181","25.281176470588242","0.8075744917850117",
Visa Steel Ltd,VISASTEEL,"Iron & Steel","193.368465","18.35","0.11646738200785406","30.141843971631218","19.595533652879247"
Acme Resources Ltd,ACME,"Diversified Financials","193.054256","72.03","15.543820933977457","275.15625","39.77706893226076"
Transteel Seating Technologies Ltd,TRANSTEEL,"Business Support Services","193.00744815","93","21.2096096868132","-0.32154340836012557",
Vardhman Polytex Ltd,VARDMNPOLY,"Textiles","192.12833727999998","70.5","128.94519280536832","277.0053475935829","45.80118974504397"
Cadsys (India) Ltd,CADSYS,"IT Services & Consulting","192.064","245.1","41.039316239316236","489.18269230769226","35.65686534431598"
Nila Spaces Ltd,NILASPACES,"Real Estate","191.036262","4.7","-47.05326650246304","49.206349206349216","9.762797783304201"
Art Nirman Ltd,ARTNIRMAN,"Real Estate","190.9134","72.9","1735.576363636377","-14.8861646234676",
Vaishali Pharma Ltd,VAISHALI,"Pharmaceuticals","190.67885293499998","172","28.890735293181823","26.610231873389772",
Sadbhav Infrastructure Projects Ltd,SADBHIN,"Roads","190.20161664","5.55","-0.5070285411457367","1.8348623853210944","-43.01360072167238"
RDB Realty & Infrastructure Ltd,RDBRIL,"Real Estate","189.8927158","127.2","11.249568471563993","203.21811680572108","27.199308306186374"
Worth Peripherals Ltd,WORTH,"Packaging","189.79955","127.05","10.51521052631583","24.681059862610393",
Ultracab (India) Ltd,ULTRACAB,"Cables","189.7953525","19.53","32.66701419965572","-17.420718816067644","22.954233780930867"
Prima Plastics Ltd,PRIMAPLA,"Housewares","189.7581075","225.2","11.91947911432162","131.56812339331617","18.22593411247897"
Srivari Spices and Foods Ltd,SSFL,"FMCG - Foods","189.69152","260","60.60431948881789","144.01689347724073",
A B Cotspin India Ltd,ABCOTS,"Textiles","189.016253","202.4","97.43105824742304","387.12394705174495",
Indian Card Clothing Company Ltd,INDIANCARD,"Industrial Machinery","188.8979104","315.3","51.61145092896166","49.254437869822496","27.115957489343923"
Atlanta Ltd,ATLANTAA,"Construction & Engineering","188.6725","25.05","-5.823225308641976","68.68686868686869","6.307100231931595"
Amba Enterprises Ltd,AEL,"Electrical Components & Equipments","188.0714304","153.9","39.6775169620252","237.1303395399781","62.409826517997715"
DE Neers Tools Ltd,DENEERS,"Industrial Machinery","187.877712","217.05","27.071716426512978","20.24930747922438",
Parshva Enterprises Ltd,PARSHVA,"Precious Metals, Jewellery & Watches","187.779560065","184","894.1883812619077","-1.075268817204301",
Vipul Ltd,VIPULLTD,"Real Estate","187.7757112","15.45","-1.6004066410977587","-8.849557522123893","-15.111649972996144"
Triton Valves Ltd,TRITONV,"Auto Parts","187.376464455","1864.95","-21.66201901213873","-1.3488851860668094","11.884417894598842"
Evexia Lifecare Ltd,EVEXIA,,"187.37019906","2.96","275.54441038235586","124.24242424242424","0.7602810517475689"
Srivasavi Adhesive Tapes Ltd,SRIVASAVI,"Specialty Chemicals","187.02812037","143.95","51.665226621547","242.73809523809518",
Techknowgreen Solutions Ltd,TECHKGREEN,,"186.59850075","254.5","41.374390410199545","178.59879584017517",
K I C Metaliks Ltd,KAJARIR,"Iron & Steel","186.389496","53.99","10.053370873786472","23.68843069873999","-10.363201495419938"
Globe International Carriers Ltd,GICL,"Logistics","186.148665","71","96.95242968749972","61.16067653276956","46.80325456361567"
Sudarshan Pharma Industries Ltd,SUDARSHAN,,"185.3073299","77.1","26.359506386913203","11.175198269646721",
Asarfi Hospital Ltd,ASARFI,,"185.0650065","95.7","23.07543721945137","-7.750144592249848",
Shahlon Silk Industries Ltd,SHAHLON,,"184.94537395","22.82","48.92734760581994","62.07386363636363",
Umang Dairies Ltd,UMANGDAIRY,"FMCG - Foods","184.936896","82.35","-56.90366030769235","36.115702479338836","9.462777400118183"
Nippon India ETF Nifty SDL-2026 Maturity,SDL26BEES,"Debt","183.7082079","118.55",,"7.1589984633462915",
Vintron Informatics Ltd,VINTRON,"Electronic Equipments","183.5092836","24.35","-169.91600333333318","345.970695970696","113.41613731575349"
Bharat Gears Ltd,BHARATGEAR,"Auto Parts","183.4929431","117.1","13.602145522609394","-8.408290965975754","3.0023431232778064"
DIGJAM Ltd,DIGJAMLMTD,"Textiles","183.4","99","-15.032786885245903","0.9174311926605563",
Smartlink Holdings Ltd,SMARTLINK,"Communication & Networking","183.390375","181.2","9.541642819979177","37.48103186646432","17.04176138682194"
Cords Cable Industries Ltd,CORDSCABLE,"Cables","183.3159204","146.5","25.390016675900206","114.65201465201466","19.94913559695417"
Mukta Arts Ltd,MUKTAARTS,"Movies & TV Serials","182.94012","81","-9.751605543710022","48.76033057851239","15.979048872811209"
Tyche Industries Ltd,TYCHE,"Pharmaceuticals","182.80875","178","12.882928118393236","41.66335057699959","17.941074454361416"
Bihar Sponge Iron Ltd,BIHSPONG,"Iron & Steel","182.485530269","20.09","15.056561903383011","101.1011011011011","77.19702219806064"
Xelpmoc Design and Tech Ltd,XELPMOC,"IT Services & Consulting","182.343168045","125.95","-11.36802793298005","-10.546875000000005",
Swaraj Suiting Ltd,SWARAJ,"Textiles","182.299194","119.6","32.96549620253164","428.61878453038673",
Kaushalya Logistics Ltd,KLL,"Ground Freight & Logistics","182.1499","95.75","25.76377652050929","-8.80952380952381",
India Finsec Ltd,IFINSEC,"Diversified Financials","182.0745195","75","59.50147696078429","92.3076923076923","20.11244339814313"
Skil Infrastructure Ltd,SKIL,"Construction & Engineering","181.9034193","8.7","0.1628558044155565","241.1764705882353","-10.32206511507907"
Archidply Industries Ltd,ARCHIDPLY,"Wood Products","181.864075","89.05","14.846046938775594","32.51488095238094","18.28985949371318"
GTV Engineering Ltd,GTV,"Construction & Engineering","181.52913168","592.95","44.2753979707317","139.14095583787056","91.20798187149863"
Siyaram Recycling Industries Ltd,SIYARAM,,"181.1891025","93.3","23.684849999999926","61.55844155844155",
Savera Industries Ltd,SAVERA,"Hotels, Resorts & Cruise Lines","181.12668","154","14.52499438652766","116.59634317862167","16.748813185488952"
Pansari Developers Ltd,PANSARI,"Real Estate","181.097784","101.4","90.0984000000002","41.22562674094709",
Parvati Sweetners and Power Ltd,PARVATI,,"180.911450021","12","134.00848149703683","61.38398382920866","46.293522740770634"
Globus Power Generation Ltd,GLOBUSCON,"Power Generation","180.77887296","18.39","-14.52039140240964","-30.994371482176355","21.310037741663336"
S V Global Mill Ltd,SVGLOBAL,"Real Estate","180.61270435999998","101","1389.3284950769123","102","17.549766829955658"
SBEC Sugar Ltd,SBECSUG,"Sugar","180.6082052","37.63","-20.688225108820145","-24.58917835671342","30.479483086537073"
Capital Trust Ltd,CAPTRUST,"Consumer Finance","180.176425","116.65","-3.949505151249451","46.1779448621554","-9.715050569211659"
Organic Recycling Systems Ltd,ORGANICREC,,"180.124538625","236.6","49.48476335851647","4.806201550387595",
Aashka Hospitals Ltd,AASHKA,,"180.063","80","-70.06342412451365","58.415841584158414",
Swashthik Plascon Ltd,SPL,,"179.8553088","102","59.75259428571423","-19.11181601903251",
Piccadily Sugar and Allied Industries Ltd,PICCASUG,"Alcoholic Beverages","179.431930332","74.11","-86.68209194782607","317.5211267605634","65.82800137434859"
Kifs Financial Services Ltd,KIFS,"Specialized Finance","179.25426","160.55","27.96478315132606","59.27579365079367","17.396611755518364"
Tanvi Foods (India) Ltd,TANVI,"Packaged Foods & Meats","179.06533","160","426.34602380952623","42.984807864164424","26.24200614448331"
Pashupati Cotspin Ltd,PASHUPATI,"Textiles","178.8228","117","45.96987146529542","4.464285714285714","18.534063132318934"
BLB Ltd,BLBLIMITED,"Investment Banking & Brokerage","178.68457204","37.4","29.534640006611664","32.6241134751773","47.815217420964174"
Arvee Laboratories (India) Ltd,ARVEE,"Specialty Chemicals","178.524","161","43.43649635036499","58.542589857213194",
Ratnabhumi Developers Ltd,RATNABHUMI,"Real Estate","177.7575","129.65","772.8586956522118","36.115485564304464","3.1549109445372148"
Samkrg Pistons and Rings Ltd,SAMKRG,"Auto Parts","177.7019475","177.6","12.105037295640301","19.918973666441595","-0.10104432903563776"
Kanchi Karpooram Ltd,KANCHI,"Commodity Chemicals","177.44794735","409.9","13.222648833830092","-7.094288304623755","-1.759701027462457"
Weizmann Ltd,WEIZMANIND,"Textiles","177.14526457","108.15","41.68123872235295","3.245823389021485","20.681295074281092"
Khemani Distributors & Marketing Ltd,KDML,"Commodities Trading","176.807904","76.96","33.93625796545113","24.43007275666935","-4.6211484838151184"
South India Paper Mills Ltd,STHINPA,"Paper Products","176.49375","94.75","-10.587507498500313","-16.812993854258124","3.058619812320895"
Global Vectra Helicorp Ltd,GLOBALVECT,"Airlines","176.26","126.35","-10.605294825511438","142.28187919463085","16.41194704481892"
Polson Ltd,POLSON,"Commodity Chemicals","175.644","14747","36.36521739130429","41.09936372769459","5.6148861409270445"
SMS Lifesciences India Ltd,SMSLIFE,"Pharmaceuticals","175.53204322","576.4","15.33030945152839","-1.2675573826652926","-0.7910751520527226"
AMJ Land Holdings Ltd,AMJLAND,"Real Estate","175.275","42.95","25.70014662756594","53.39285714285715","17.28877212622035"
Metroglobal Ltd,METROGLOBL,"Commodities Trading","175.27146875","138.4","9.162125914793513","73.00000000000001","16.75166486753008"
Munoth Capital Market Ltd,MUNCAPM,"Asset Management","175.162662","214.55","-673.7025461538461","56.77749360613812","27.691588040407368"
Indsil Hydro Power and Manganese Ltd,INDSILHYD,"Metals - Iron","175.056277478","63.5","-19.38607724008855","40.486725663716804","-2.2080569486112034"
Kimia Biosciences Ltd,KIMIABL,"Pharmaceuticals","174.820577995","36.98","-18.69738802085564","-3.6979166666666714","-1.5084885392820269"
Touchwood Entertainment Ltd,TOUCHWOOD,"Advertising","174.806639875","151.8","70.77191897773274","-2.1907216494845216",
Milgrey Finance and Investments Ltd,ZMILGFIN,"Investment Banking & Brokerage","174.484125","73.11","-1342.185576923077","232.3181818181818","33.876876896475316"
Shah Metacorp Ltd,SHAH,"Iron & Steel","173.91765054","4.05","106.04734789024378","30.64516129032257","-0.6251730080657825"
Arshiya Ltd,ARSHIYA,"Logistics","172.576724325","6.85","-1.1003361663159907","0","-25.223593564563274"
Arihant Tournesol Ltd,BNHOLDINGS,,"172.527369","181.3","-466.2901864864864","310.64552661381657","53.31929237192969"
Dangee Dums Ltd,DANGEE,"FMCG - Foods","172.452","11.7","-273.7333333333348","-30.56379821958458",
Sharda Ispat Ltd,SHRDAIS,"Iron & Steel","171.72276","350","43.14642211055275","416.2241887905605","41.023296661875634"
Mangalam Drugs and Organics Ltd,MANGALAM,"Pharmaceuticals","171.49906708","106.45","133.98364615624322","-7.273519163763061","10.8505136938859"
Future Retail Ltd,FRETAIL,"Retail - Department Stores","170.81948488499998","3.15","-0.053556486519915215","-7.352941176470589","-62.549762912205395"
Sonam Ltd,SONAMLTD,"Precious Metals, Jewellery & Watches","170.53632","82.15","42.634080000000026","66.12740141557128",
IBL Finance Ltd,IBLFL,"Financial Technology","170.51783175","66.7","88.81137070312494","13.435374149659875",
Advik Capital Ltd,ADVIKCA,,"170.4051328","3.61","18.225147893048252","-0.6369927650204464","19.11128946237892"
VJTF Eduservices Ltd,VJTFEDU,"Education Services","170.016","106.5","515.2000000000004","83.62068965517241","13.316969239196252"
Duncan Engineering Ltd,DUNCANENG,"Auto Parts","169.96056","430.15","17.15040968718468","20.794720584105573","40.559684253602256"
B-Right RealEstate Ltd,BRRL,,"169.844928","164.4","88.92404607329856","-33.441295546558706",
Reliance Naval and Engineering Ltd,RNAVAL,"Shipbuilding","169.64599049","2.3","-0.08130999683187869","-14.814814814814827",
Ganga Forging Ltd,GANGAFORGE,"Iron & Steel","168.6659032","16.7","102.2217595151517","297.6190476190476",
Maruti Interior Products Ltd,SPITZE,,"168.365","113","41.57160493827162","29.142857142857142",
Banka BioLoo Ltd,BANKA,"Business Support Services","168.01355518","153.85","66.14706896850389","85.02705953096812",
IL&FS Transportation Networks Ltd,IL&FSTRANS,"Roads","167.76961377","5.4","-0.17243395217637084","31.70731707317075","-5.721828555982677"
Hindustan Adhesives Ltd,HINDADH,"Packaging","167.6867325","328.7","34.50344290123436","23.108614232209735","32.20109727814937"
Astron Paper & Board Mill Ltd,ASTRON,"Paper Products","167.6325","34.4","-7.002192982456143","8.860759493670876","-21.36995411302657"
United Nilgiri Tea Estates Company Ltd,UNITEDTEA,"Tea & Coffee","167.35997817","339.5","13.819981682080916","16.666666666666668","1.9103831944332184"
Indian Sucrose Ltd,INDSUCR,"Sugar","166.659939291","100.98","5.553480149650119","70.86294416243655","44.7330280697688"
Thakkers Developers Ltd,THAKDEV,"Real Estate","166.32","182","10.298452012383907","17.571059431524542","20.579821116457065"
Lactose India Ltd,LACTOSE,"Pharmaceuticals","165.608295","126.4","139.16663445378097","156.64974619289342","23.951750781254088"
Karnika Industries Ltd,KARNIKA,"Textiles","165.4713275","136.5","20.03284836561743","65.25423728813561",
WeP Solutions Ltd,WEPSOLN,"IT Services & Consulting","165.433916928","45.48","28.32772550136989","99.03719912472646","19.709811107875442"
Dynamic Services & Security Ltd,DYNAMIC,"Employment Services","164.954304","121.65","17.529681615302845","509.7744360902256",
DJ Mediaprint & Logistics Ltd,DJML,"Logistics","164.9080032","157","49.67108530120488","9.065647794373055",
Kohinoor Foods Ltd,KOHINOOR,"Packaged Foods & Meats","164.78295085","44.2","-39.89901957627123","-38.48295059151008","5.858594607163825"
Hindusthan National Glass And Industries Ltd,HINDNATGLS,"Packaging","164.7785596","20.25","-0.7061433880437109","136.8421052631579","-26.350611659999558"
Urban Enviro Waste Management Ltd,URBAN,"Environmental Services","164.54","374.1","76.17592592592594","152.68490374873352",
DCM Ltd,DCM,"Conglomerates","164.084024965","88.5","69.82298934680854","14.414996767937952","5.488907418848044"
APM Industries Ltd,APMIN,"Textiles","163.9221656","70.76","7.677853189695558","16.862097440132136","11.262277487909532"
Nippon India ETF PSU Bank BeES,PSUBNKBEES,"Equity","163.46488893","73.54",,"75.80683719818315","17.66876764999603"
Fidel Softech Ltd,FIDEL,"IT Services & Consulting","163.2879","118.15","30.35091078066917","74.9074759437454",
Sanjivani Paranteral Ltd,SANJIVIN,"Pharmaceuticals","163.172256","169.75","36.18010110864748","365.06849315068496","99.58550565053001"
Krebs Biochemicals and Industries Ltd,KREBSBIO,"Pharmaceuticals","162.89022723","74.4","-6.594746041700406","-24.696356275303636","-5.390112444386153"
Active Clothing Co Ltd,ACTIVE,"Textiles","162.2577689","102.9","71.79547296460227","112.603305785124","30.923714286433924"
Yudiz Solutions Ltd,YUDIZ,"IT Services & Consulting","162.0141875","156","59.12926551094893","-14.00220507166483",
Prajay Engineers Syndicate Ltd,PRAENG,"Construction & Engineering","161.901356165","24.5","-17.732897717962757","77.53623188405797","23.580353089096008"
Sumit Woods Ltd,SUMIT,"Real Estate","161.80546275999998","52.9","21.206482668414235","42.58760107816711",
Lagnam Spintex Ltd,LAGNAM,"Textiles","161.759695","91.8","16.573739241803143","53.25542570951586",
Manas Properties Ltd,MANAS,"Real Estate","161.616","390","6.464639999999999","5.405405405405405","0.6803348678863008"
Ducol Organics & Colours Ltd,DUCOL,"Commodity Chemicals","160.667","109.95","26.252777777777773","-6.9009314140558775",
Bhagwati Autocast Ltd,BGWTATO,"Iron & Steel","160.61253642","558","20.804732696891232","109.6168294515402","34.2618821016631"
Standard Industries Ltd,SIL,"Textiles","160.500707795","24.6","7.4168534101201455","-17.725752508361197","8.98407058504047"
LKP Securities Ltd,LKPSEC,"Diversified Financials","160.48107208800002","21.07","43.140073141935616","59.62121212121213","11.0071376823621"
Ahlada Engineers Ltd,AHLADA,"Home Furnishing","160.47882","131","31.404857142857118","31.328320802005013",
Lotus Eye Hospital and Institute Ltd,LOTUSEYE,"Hospitals & Diagnostic Centres","160.23572265","79.9","39.1774383007335","15.545914678235718","25.07809393130611"
Lasa Supergenerics Ltd,LASA,"Pharmaceuticals","159.82295241","31.6","-4.139418606837607","25.148514851485153","0.06341159188021361"
Shukra Pharmaceuticals Ltd,SHUKRAPHAR,"Pharmaceuticals","159.73922300499999","160.65","36.30436886477269","180.36649214659687","89.0060515488603"
Accel Ltd,ACCEL,"Movies & TV Serials","159.360405968","27.45","56.31109751519507","86.9891008174387","31.465874486374634"
Bhandari Hosiery Exports Ltd,BHANDARI,"Apparel & Accessories","159.352109475","10.35","24.47805061059918","107.83398142056808","41.30386372478334"
Alstone Textiles (India) Ltd,ALSTONE,"Textiles","159.35","1.21","6.50142798857609","3.418803418803422",
Freshtrop Fruits Ltd,FRSHTRP,"Agro Products","159.3079222","160","18.830723664302493","39.2515230635335","-0.16171250214436217"
POCL Enterprises Ltd,POEL,"Commodity Chemicals","159.1945716","297","12.34066446511631","98.7286717965875","49.252775271854674"
Regis Industries Ltd,REGIS,,"158.186176","97","-494.33179999999953","281.8897637795275",
Maiden Forgings Ltd,MAIDEN,,"157.82426","111","16.440027083333337","95.18199402145244",
Salona Cotspin Ltd,SALONA,"Textiles","157.34576","312.4","8.960464692482889","24.190021864440453","33.74502400077537"
Winsome Textile Industries Ltd,WINSOMTX,"Textiles","157.29152","82.29","6.414825448613404","6.93957115009747","25.86583663770594"
Nath Industries Ltd,NATHIND,,"157.244","82.99","58.67313432835888","37.97173732335826","3.776327801649426"
Steelman Telecom Ltd,STML,,"157.23825","161.55","189.4436746987951","3.062200956937806",
Sheetal Diamonds Ltd,SHEETAL,"Precious Metals, Jewellery & Watches","157.005375","67.4","-523.3512500000005","1307.0981210855953","95.6673696553225"
Cambridge Technology Enterprises Ltd,CTE,"IT Services & Consulting","156.797529795","81.9","19.238960711042928","41.45077720207256","12.97563164816693"
Swastika Investmart Ltd,SWASTIKA,"Diversified Financials","156.627324","545","25.426513636363637","239.3524283935243","50.51503947474059"
Kalyani Forge Ltd,KALYANIFRG,"Iron & Steel","156.30667","427","43.17863812154663","87.85745710514738","6.613754142747341"
Rachana Infrastructure Ltd,RILINFRA,"Construction & Engineering","156.09595","83.05","68.76473568281934","-90.75115540954397",
Vedavaag Systems Ltd,VEDAVAAG,"Software Services","155.5232","66.75","19.636767676767654","34.17085427135678","21.413268248404126"
Coral Laboratories Ltd,CORALAB,"Pharmaceuticals","155.425963","436","24.172000466562977","48.60259032038174","5.152338039478743"
RM Drip & Sprinklers Systems Ltd,RMDRIP,"Agricultural & Farm Machinery","155.3137","108","5177.123333333246","407.0422535211267","24.06043008403782"
Rts Power Corporation Ltd,RTSPOWR,"Heavy Electrical Equipments","155.13102","174","17.31372991071426","21.169916434540394","41.66086253960408"
Surya Lakshmi Cotton Mills Ltd,SURYALAXMI,"Textiles","155.04961605","82.65","14.908616927884587","44.493006993007","17.02956088151819"
Motor and General Finance Ltd,MOTOGENFIN,"Real Estate","154.90876","43.9","-58.9006692015209","70.8171206225681","13.120999784751053"
Pmc Fincorp Ltd,PMCFIN,"Diversified Financials","154.877748","3.01","-24.351847169811318","46.11650485436892","51.27131415150197"
Rexnord Electronics and Controls Ltd,REXNORD,"Industrial Machinery","154.845","135","24.385039370078715","33.86217154189391","33.07359718764338"
Tirupati Forge Ltd,TIRUPATIFL,"Auto Parts","154.84","16.7","16.41993637327676","4.702194357366771",
Nirman Agri Genetics Ltd,NIRMAN,"Agro Products","154.38472","265.15","38.49993017456358","161.74728529121418",
Western India Plywoods Ltd,WIPL,"Wood Products","154.3422779","186.3","42.28555558904111","148.40000000000003","21.625030721695502"
Madhusudan Masala Ltd,MADHUSUDAN,"Packaged Foods & Meats","153.5745","117","26.662239583333257","2.6315789473684212",
Ansal Properties and Infrastructure Ltd,ANSALAPI,"Real Estate","153.4697541","10.7","-0.3625298327545885","-21.897810218978105","-2.6693692562333005"
Alkali Metals Ltd,ALKALI,"Commodity Chemicals","153.39945289000002","145.55","52.71458862199283","16.207584830339332","24.504736368299795"
United Van Der Horst Ltd,UVDRHOR,,"153.171525","273","66.0222090517242","268.6698176907495","50.378884452052965"
Ai Champdany Industries Ltd,AICHAMP,"Textiles","152.785032408","50.06","10.226575127710845","113.0817610062893","25.468005371476377"
Lahoti Overseas Ltd,LAHOTIOV,"Textiles","152.741974","52.05","9.704064421855113","73.49999999999999","21.386594308224783"
Ganga Papers India Ltd,GANGAPA,"Paper Products","152.10171482799998","140.6","46.37247403292719","87.46666666666665","13.272059000902804"
T & I Global Ltd,TIGLOB,"Agro Products","152.031","299","18.01315165876778","141.1290322580645","26.58337541579836"
Patel Integrated Logistics Ltd,PATINTLOG,"Logistics","151.51830364","22.05","30.922102783673623","62.13235294117648","3.295514786354481"
Nitiraj Engineers Ltd,NITIRAJ,"Electronic Equipments","151.048485","162.4","-629.3686874999872","128.25017568517217",
Marvel Decor Ltd,MDL,"Home Furnishing","150.4644362","88.8","74.120411921182","98.88017917133259","14.561869041176534"
Shah Alloys Ltd,SHAHALLOYS,"Iron & Steel","150.0653532","77.05","-46.749331214953365","21.721958925750396","32.94920533916545"
Gayatri Projects Ltd,GAYAPROJ,"Construction & Engineering","149.758948","7.35","-0.15629032049342007","1.3793103448275814","-46.67724360585886"
Shri Krishna Devcon Ltd,SHRIKRISH,"Real Estate","149.548","51.45","31.091060291060252","155.97014925373134","19.857277539581975"
Trescon Ltd,TRESCON,"Real Estate","149.2499094","20.48","52.925499787234045","25.25993883792048","-26.882594021817674"
Shradha Industries Ltd,SHRAAITECH,,"149.187143192","58.78","210.12273689014077","121.60226201696516",
Goyal Aluminiums Ltd,GOYALALUM,,"149.1557551","10.2","68.73537101382485","-54.177897574123996",
Akar Auto Industries Ltd,AAIL,"Auto Parts","148.92847805","133","21.61516372278667","95.58823529411765","26.721833027766273"
Tamboli Capital Ltd,TAMBOLIIN,"Industrial Machinery","148.8","150","14.0909090909091","54.32098765432099","16.818438751706367"
BSEL Infrastructure Realty Ltd,BSELALGO,,"148.79292884","17.48","3.8201008688061617","205.0610820244328","57.56283436452492"
Aartech Solonics Ltd,AARTECH,"Electrical Components & Equipments","148.738305625","144.6","79.96683098118262","85.38461538461537",
Mercury Laboratories Ltd,MERCURYLAB,"Pharmaceuticals","148.704","1130","26.601788908765695","41.48876228635823","25.705763030008377"
Nagpur Power and Industries Ltd,NAGPI,"Mining - Manganese","148.63400445","112","-40.94600673553718","35.92233009708737","27.608030485600743"
Flexituff Ventures International Ltd,FLEXITUFF,"Packaging","147.99367524000002","47.2","-1.2367848507437742","51.76848874598071","-1.4204553291508493"
Rathi Steel and Power Ltd,RATHIST,,"147.586435254","49.04","1.6921168912405422","1386.0606060606062",
Suvidhaa Infoserve Ltd,SUVIDHAA,"Online Services","147.2885699","6.85","-84.64860339080481","39.79591836734692",
Energy Development Company Ltd,ENERGYDEV,"Renewable Energy","147.25","29.8","34.97624703087892","52.0408163265306","24.6568688146789"
Bharat Immunologicals and Biologicals Corporation Ltd,BIBCL,"Pharmaceuticals","146.94154","36.69","-8.608174575278262","44.4488188976378","30.61831581183947"
Tainwala Chemicals and Plastics (India) Ltd,TAINWALCHM,"Plastic Products","146.403998005","147.05","44.635365245426804","36.9818351187704","16.422914009878543"
Gayatri Sugars Ltd,GAYATRI,"Sugar","146.254288385","23.48","4.2627306436898875","662.3376623376622","57.27570957339194"
AMD Industries Ltd,AMDIND,"Packaging","146.24229487","79.75","7.616786191145836","49.76525821596244","29.378348220428663"
Aarnav Fashions Ltd,AARNAV,"Investment Banking & Brokerage","146.18789150799998","33.26","384.7049776526177","-19.173754556500608","17.264403076591783"
Duroply Industries Ltd,DUROPLY,"Paper Products","146.10760719","202.7","27.93644496940715","45.8273381294964","20.25516578535782"
Riddhi Corporate Services Ltd,RIDDHICORP,"IT Services & Consulting","145.904765","122.2","17.34896135552925","-69.45","15.597888090445133"
Sal Automotive Ltd,SALAUTO,"Auto Parts","145.697030445","664.9","31.065464913646224","164.00635298788958","21.912166338307614"
3rd Rock Multimedia Ltd,3RDROCK,"Hotels, Resorts & Cruise Lines","145.503425","64.6","-12.446828485885373","0","-1.0206218313011495"
Flex Foods Ltd,FLEXFO,"Agro Products","145.167","118.4","-13.707932011331453","17.227722772277232","11.436251823500253"
