Name,Ticker,"Sub-Sector","Market Cap","Close Price","PE Ratio","1Y Return","5Y CAGR","1Y Historical Revenue Growth"
Barak Valley Cements Ltd,BVCL,"Cement","118.3344","59.23","16.29950413223143","62.71978021978022","31.610365347128532","29.076588810429094"
Dalmia Bharat Ltd,DALBHARAT,"Cement","33616.974760105","1862.4","40.69851665872276","-16.87569738897567","11.739536237208824","5.438448566610465"
Deccan Cements Ltd,DECCANCE,"Cement","865.4533875","687.6","23.227412439613584","31.196336576989122","12.009343605563405","3.1093913989099997"
Grasim Industries Ltd,GRASIM,"Cement","168065.0217823","2498.8","29.880935299431528","41.80858946816864","22.734118691210558","8.96117015920137"
HIL Ltd,HIL,"Cement","1873.8379925099998","2929.3","53.86139673785523","-8.075879057944862","13.663362174671034","-1.7775304625745503"
Heidelbergcement India Ltd,HEIDELBERG,"Cement","4535.6615167400005","215.88","27.03822066611025","24.714038128249566","3.1410657779092688","5.99590959056493"
India Cements Ltd,INDIACEM,"Cement","6473.752528890001","233.15","-28.476082206782724","4.8336330935251794","19.782887305556528","-10.546892407471532"
J K Cement Ltd,JKCEMENT,"Cement","30833.509220295","4321.5","38.988795594875064","28.51853504037114","33.81866615421596","19.3059267242478"
JK Lakshmi Cement Ltd,JKLAKSHMI,"Cement","9478.3238163","845.75","20.088855530286985","16.582810669239777","20.08051463471525","5.476246808275276"
Kakatiya Cement Sugar and Industries Ltd,KAKATCEM,"Cement","165.00013605","229.85","-122.22232300000083","9.582836710369484","5.513938671748053","-4.058284478342533"
KCP Ltd,KCP,"Cement","2357.3234106","240.51","12.502378205250608","119.54358740301231","22.807812997336473","27.22810722138844"
Mangalam Cement Ltd,MANGLMCEM,"Cement","2485.3432797299997","886.65","41.6235685769552","167.3047934880917","30.12564042850436","-3.951996689426851"
NCL Industries Ltd,NCLIND,"Cement","935.8664251","238.18","10.050111953393479","19.328657314629265","11.81852418130016","-8.386202484405825"
Orient Cement Ltd,ORIENTCEM,"Cement","4361.6559004","234.84","24.94370296465743","68.82818116462977","16.252791189285954","1.3826592671430715"
Oriental Trimex Ltd,ORIENTALTL,"Cement","26.315600869999997","11.16","-4.04855398","78.56","-1.8465382612706693","-29.129464285714302"
RHI Magnesita India Ltd,RHIM,"Cement","13933.68371935","659.7","-138.72644085374395","-1.6107382550335503","25.88233990700921","38.33865348485126"
Prism Johnson Ltd,PRSMJOHNSN,"Cement","7512.5969565","172.46","41.48085117608083","33.68992248062016","13.195218234762706","6.395117241565562"
Pokarna Ltd,POKARNA,"Cement","1732.96858","735.8","19.837094551282046","88.88461044795274","38.9810145303024","-5.436076394524703"
Ramco Industries Ltd,RAMCOIND,"Cement","2057.8087673","245.92","19.464706463299283","45.60094730609827","3.386212388244658","2.255446332791333"
Ramco Cements Limited,RAMCOCEM,"Cement","18385.9100878","867.9","51.07906678094178","-6.425876010781673","1.6261319763320348","14.957894749694445"
Sagar Cements Ltd,SAGCEM,"Cement","2829.16487646","253.17","-65.24826744603307","14.634367217568482","15.2612879436953","4.9456823149447215"
Sanghi Industries Ltd,SANGHIIND,"Cement","2445.05559","100.46","-5.4481062189442735","47.51835535976505","9.694923294692437","11.631023095346094"
Shree Digvijay Cement Co Ltd,SHREDIGCEM,"Cement","1559.56371124","110.76","17.766731729778993","32.56732495511671",,"9.222110169260556"
Shree Cement Ltd,SHREECEM,"Cement","91848.77574246","27698.45","38.339013959368884","6.7410556009433815","5.493515436517971","15.333008217280897"
Star Cement Ltd,STARCEMENT,"Cement","8750.50602805","216.13","29.65167574141844","48.7986230636833","12.09851977252232","6.536255907839528"
UltraTech Cement Ltd,ULTRACEMCO,"Cement","294844.45709543","10903.2","42.09057203360882","32.26501040219811","18.96320155933642","12.235868335323241"
Visaka Industries Ltd,VISAKAIND,"Cement","902.4977182","117.19","1061.762021411824","27.75890410958904","8.881736463569778","-7.608956946080447"
Mega Nirman & Industries Ltd,MNIL,"Cement","4.292744561999999","17.86","-7.949526966666665","39.4223263075722","1.291576056790622","-85.79881656804733"
Sahyadri Industries Ltd,SAHYADRI,"Cement","392.862707","415.45","14.898092794842677","4.555178054611794","20.312932167259934","6.900304745319996"
Shiva Cement Ltd,SHIVACEM,"Cement","1380.6","49.17","-20.204888043319194","10.182543012550967","32.11081682605865","9962.536023054754"
Navkar Urbanstructure Ltd,NAVKAR,"Cement","357.275048","14.64","350.26965490196125","53.94321766561516","26.329837067276962","55.703124999999986"
Nilachal Refractories Ltd,NILACHAL,"Cement","106.0424316","50.09","-16.314220246153845","31.919936792204386","0.2981159141123513","188.99082568807336"
Shri Keshav Cements and Infra Ltd,SKCIL,"Cement","344.03801304","197.9","37.640920463894915","43.30195510499639","25.13454416250407","2.8874531387094393"
Udaipur Cement Works Ltd,UDAICEMENT,"Cement","2160.87271785","40.37","35.18763585490964","59.88118811881187",,"14.627128824133461"
Bheema Cements Ltd,BHEEMACEM,"Cement","83.97075515","23.31","-2.489497632671213","-44.98829039812647","20.69802847690372","100"
Hemadri Cements Ltd,HEMACEM,"Cement","69.3013","98.05","-6.340466605672457","83.88972243060765",,"-19.564294808318007"
Keerthi Industries Ltd,KEERTHI,"Cement","94.51734102","124.25","-6.024049778202682","-8.60610518573004","18.157417336511948","-12.127449366046438"
Saurashtra Cement Ltd,SAURASHCEM,"Cement","1247.998696035","133.22","22.04944692641344","116.12589227774173","25.84947138018878","8.580663056718008"
Panyam Cements And Mineral Industrties Ltd,PANCM,"Cement","148.596453525","199.8","-2.7007716016902945","1581.8181818181818",,"230.94710947109473"
Nuvoco Vistas Corporation Ltd,NUVOCO,"Cement","11403.99596529","352.15","77.3834292277267","0.32763532763532116",,"1.5755638537348515"
SP Refractories Ltd,SPRL,"Cement","49.0323","353.25","31.633741935483915","326.88821752265864",,"5.873715124816425"
Adani Enterprises Ltd,ADANIENT,"Commodities Trading","385884.679452895","3259.45","119.11675370125319","34.97805201258902","85.48672115966878","-23.666743013328983"
Anik Industries Ltd,ANIKINDS,"Commodities Trading","137.93482542","53.07","459.782751400003","63.292307692307695","34.73990489353973","-13.470953002610964"
AKG Exim Ltd,AKG,"Commodities Trading","67.20745824","22.88","42.00466139999982","-24.112769485903815",,"-17.02960496715559"
Ausom Enterprise Ltd,AUSOMENT,"Commodities Trading","157.76073216","96.97","17.22278735371172","50.57453416149067","22.606605945824974","430.2732359172143"
Hexa Tradex Ltd,HEXATRADEX,"Commodities Trading","815.4118310399999","162.89","8.835321606241193","12.221839476403707","65.93000679619234","12469.811320754716"
Kothari Products Ltd,KOTHARIPRO,"Commodities Trading","390.3577542","134.87","12.014704653739631","30.941747572815537","12.244196553696728","-27.571326825589683"
MMTC Ltd,MMTC,"Commodities Trading","11085","83","57.68029971901341","146.2908011869436","28.927165377513433","-93.25691946890014"
MSTC Ltd,MSTCLTD,"Commodities Trading","6712.64","887","32.84552527278955","152.06024438761014","59.43515696536783","9.349727583971234"
Ramgopal Polytex Ltd,RAMGOPOLY,"Commodities Trading","7.83","4.85","-4.716867469879519","5.434782608695652","22.061229869462217","51.706036745406834"
Sakuma Exports Ltd,SAKUMA,"Commodities Trading","877.9224384","36.43","21.964534360770436","160.81027083548068","16.671897840632212","-32.693057477046914"
Shiv Aum Steels Ltd,SHIVAUM,"Commodities Trading","424.33248","312","29.611478018143707","4",,"-0.0301574217414724"
State Trading Corporation of India Ltd,STCINDIA,"Commodities Trading","864.3","152.94","16.923830037203835","89.04820766378243","7.3256088549204845","17.352666043030872"
Gleam Fabmat Ltd,GLEAM,"Commodities Trading","1.813258","1.81","-36.265160000000726","9.696969696969706",,"284.49367088607596"
Anmol India Ltd,ANMOL,"Commodities Trading","211.43606725","36.38","10.116558241626747","-22.148512732719883",,"6.776386303379023"
Shankar Lal Rampal Dye-Chem Ltd,SRD,"Commodities Trading","726.6626208","109.7","112.13929333333321","-9.26385442514475","77.36393768164002","-11.094989658259502"
Vivid Mercantile Ltd,VIVIDM,"Commodities Trading","75.96427428","79","5.852409420647149","124.11347517730496","64.04427904316007","201.38297872340422"
Ashoka Metcast Ltd,ASHOKAMET,"Commodities Trading","55.216164","20.35","11.503367500000007","8.244680851063832","37.905265933854395","32.838445008790785"
MRC Agrotech Ltd,MRCAGRO,"Commodities Trading","13.8076925","13.74","15.514261235955054","-75.12671976828385","45.59735572977321","127.53824756606397"
Maximus International Ltd,MAXIMUS,"Commodities Trading","239.77107","20.45","30.235948297604057","10.302049622437972","38.93742427614211","11.70023696682463"
Chandni Machines Ltd,CHANDNIMACH,"Commodities Trading","16.521229527000003","53.55","9.49495949827585","351.8987341772152","45.57778750707446","220.9543967673658"
Yash Chemex Ltd,YASHCHEM,"Commodities Trading","56.52321915","54.93","-217.39699673076436","-33.86708403563689","-10.90573409423017","5.5895865237366005"
Khemani Distributors & Marketing Ltd,KDML,"Commodities Trading","185.62992","80.8","5.961140655105976","224.3677238057005","-1.0083673579567298","37.576800196608495"
CHD Chemicals Ltd,CHDCHEM,"Commodities Trading","6.9752652","7","26.827943076923123","20.689655172413797","-24.481972820423692","-14.905857740585782"
Jyotirgamya Enterprises Ltd,JEL,"Commodities Trading","9.245999999999999","69.79","-924.5999999999998","73.60696517412936",,
Suncare Traders Ltd,SCTL,"Commodities Trading","26.265","1","65.66249999999998","44.92753623188407","-7.7892088518272224","-20.204978038067345"
Mishka Exim Ltd,MISHKA,"Commodities Trading","56.22495","35.81","224.89980000000017","-53.763718528082634","3.5350899354274823","-68.1326604181687"
Mihika Industries Ltd,MIHIKA,"Commodities Trading","26.85","34.66","141.3157894736841","33.513097072419086","11.849146293519453","458.26771653543307"
Triveni Enterprises Ltd,TRIVENIENT,"Commodities Trading","14.65344","2.07","97.68959999999998","-26.071428571428573","-51.85224170277307","-94.3646408839779"
Adarsh Mercantile Ltd,ADARSH,"Commodities Trading","3.4157122497302503","9.29","-2.033162053410863","54.57570715474209","9.504695144677777","487.037037037037"
Chemtech Industrial Valves Ltd,CHEMTECH,"Commodities Trading","244.73620775999999","186.75","58.68973807194246","313.52967227635077","94.55265486312024","48.3886034563288"
Mukta Agriculture Ltd,MUKTA,"Commodities Trading","9.366525072","4.27","-4.8531217989637305","45.4849498327759","-16.468993354217364","-95.37572254335261"
Comfort Commotrade Ltd,COMCL,"Commodities Trading","23.1462","24.98","1.384342105263158","34.15682062298603","54.25714181318484","-52.55109542714307"
Halder Venture Ltd,HALDER,"Commodities Trading","175.798134","665.05","15.077026929674147","150.44247787610615","60.47037078051887","76.112012987013"
Lesha Industries Ltd,LESHAIND,"Commodities Trading","41.8","3.88","5.821727019498608","-3.233830845771131","25.02751544279487","161.44927536231882"
Bhilwara Technical Textiles Ltd,BTTL,"Commodities Trading","280.01674408499997","51.74","21.757322772727267","244.01595744680856","54.856720751621914","94.01829697396202"
Hind Commerce Ltd,HCLTD,"Commodities Trading","1.143","3.81","4.233333333333339","0","3.8778337562033194","1304.3478260869565"
Sellwin Traders Ltd,SELLWIN,"Commodities Trading","54.9046","25.32","56.602680412371136","97.8125","14.262591520990341","55.883838383838366"
Panabyte Technologies Ltd,PANABYTE,"Commodities Trading","11.853","26.75","-25.767391304347846","84.48275862068965","-3.52056275484558","-56.215621562156215"
Grandma Trading and Agencies Ltd,GRANDMA,"Commodities Trading",,"3.33","0","-0.29940119760478406",,"-83.52272727272727"
Kabra Commercial Ltd,KCL,"Commodities Trading","7.57638","25.77","11.141735294117652","4.969450101832989","12.266275340461075","49.92764109985528"
Abans Enterprises Ltd,ABANSENT,"Commodities Trading","170.11751832000002","130.1","18.311896482238932","-35.14456630109671","21.766607217438505","-5.424106191673417"
Veritas (India) Ltd,VERITAS,"Commodities Trading","3666.13345","1228.55","19.62178040034254","570.7889707889707","85.25796462770386","80.41984169449623"
Trio Mercantile And Trading Ltd,TRIOMERC,"Commodities Trading","6.657787192","1.04","-30.26266905454546","73.33333333333334","-22.625044133331528","-29.565217391304333"
Amraworld Agrico Ltd,AMRAAGRI,"Commodities Trading","12.03","1","27.976744186046513","35.13513513513514","29.935328030539644",
T Spiritual World Ltd,TSPIRITUAL,"Commodities Trading","4.460446","1.78","-23.476031578947367","48.33333333333334","23.88480268617077",
Svaraj Trading and Agencies Ltd,ZSVARAJT,"Commodities Trading","16.82975","11","2425422586519635500","89.98272884283247","-37.22066412594439","42.85714285714286"
Parle Industries Ltd,PARLEIND,"Commodities Trading","16.226","11.99","811.2999999999985","68.16269284712483","-14.69962674679114","-43.209876543209866"
Genpharmasec Ltd,GENPHARMA,"Commodities Trading","123.4794931","1.94","-949.8422546153793","-17.173201413889085","-21.891985472021712","21.233411397345826"
Yamuna Syndicate Ltd,YSL,"Commodities Trading","998.1678375","36499.85","8.033543963782696","205.43807531380753","32.805758065849446","20.45914495320009"
Amit International Ltd,AMITINT,"Commodities Trading","6.1958979","3.65","103.26496499999999","62.946428571428555","3.320436939252347","34.48275862068968"
Mercury Ev-Tech Ltd,MERCURYEV,"Commodities Trading","1260.43027456","71.23","630.2151372799995","170.32258064516128","189.54694028748338","39.5046439628483"
AVI Polymers Ltd,AVI,"Commodities Trading","4.2338745","12.52","211.69372499999966","-15.405405405405412","6.37945560544404","-78.21782178217822"
Panth Infinity Ltd,PANTH,"Commodities Trading","14.379173384","7.57","-25.677095328571436","-4.659949622166248","-37.069656384618256","-70.48155096935585"
Sarthak Industries Ltd,SARTHAKIND,"Commodities Trading","24.3352242","25.92","35.78709441176478","-19.176800748362954","35.48635867755267","-44.96350364963504"
Unitech International Ltd,UNITINT,"Commodities Trading","5.3028675","5.3","-0.19560558834378458","-21.481481481481485","-2.450527823577675","-78.23655913978494"
RR Metalmakers India Ltd,RRMETAL,"Commodities Trading","43.51261992","44","41.440590400000204","30.75780089153047","17.494631726760957","14.407280463302197"
Sawaca Business Machines Ltd,SAWABUSI,"Commodities Trading","85.807425","1","186.53788043478244","50.73212747631351","53.92976424719613","108.24175824175826"
Sarvamangal Marcantile Company Ltd,ZSARVAMA,"Commodities Trading",,"0","0",,,"-14.193548387096778"
Thirdwave Financial Intermediaries Ltd,THIRDFIN,"Commodities Trading","28.20209","112.4","705.0522499999992","253.57030512739863","24.81836237876285","-4.635761589403986"
Devine Impex Ltd,DEVINE,"Commodities Trading","7.768743","9","194.2185749999998","23.45679012345679","10.47169984638272","-1.1235955056179914"
Rose Merc Ltd,ROSEMER,"Commodities Trading","57.0026525","159.95","150.0069802631581","218.87958532695376",,"305.55555555555554"
Pagaria Energy Ltd,WOMENNET,"Commodities Trading","3.4275399600000003","9.5","57.125666","160.27397260273972",,"26.666666666666682"
Euro Asia Exports Ltd,EUROASIA,"Commodities Trading","2.2402464","15","112.01232000000479","3.092783505154634","20.11244339814313","4367.857142857142"
SVA India Ltd,SVAINDIA,"Commodities Trading","2.6850138","8.13",,"0","0.9619589695179398",
Arunjyoti Bio Ventures Ltd,ABVL,"Commodities Trading","149.1607143","77","-438.70798323529283","135.29788061155696","113.90614788512127","1076.4367816091951"
Sree Jayalakshmi Autospin Ltd,SREEJAYA,"Commodities Trading","2.9018736","9.18","0.9040104672897196","129.5",,"3877.777777777778"
Atharv Enterprises Ltd,ATHARVENT,"Commodities Trading","3.655","2.55","20.30555555555567","-8.602150537634417","22.616939108917066","365.2719665271966"
Hariyana Ship Breakers Ltd,HRYNSHP,"Commodities Trading","71.90333722000001","125.95","22.26109511455119","54.69172193564235","14.93378407189736","157.2604065827686"
Gratex Industries Ltd,GRATEXI,"Commodities Trading","6.3670104","19","70.74455999999982","4.798676227247662","6.837616346426634","-6.338028169014076"
Sanblue Corporation Ltd,SANBLUE,"Commodities Trading","18.798402","61.39","72.30154615384618","127.37037037037037","53.43063666492262","-56.84210526315789"
Ahmedabad Steel Craft Ltd,AHMDSTE,"Commodities Trading","24.826164","91.7","-10.88866842105263","381.3648293963255","45.319059734646316","0.3333333333333188"
Haria Exports Ltd,HARIAEXPO,"Commodities Trading","6.3525","5.72","70.58333333333331","18.918918918918923","28.54100315058401","13.333333333333353"
IEL Ltd,INDXTRA,"Commodities Trading","23.363431","6.5","89.85934999999911","-62.793360045792795","64.59863002171473","56.0578661844485"
Riddhi Siddhi Gluco Biols Ltd,RIDDHI,"Commodities Trading","423.93707556","582.5","9.079825991861219","64.2232872850296","18.26746555939891","45.38105754406432"
Metroglobal Ltd,METROGLOBL,"Commodities Trading","176.073203125","159.95","10.808668086249233","75.76923076923076","23.355706074136418","-0.4242595660430726"
Amrapali Industries Ltd,AMRAPLIN,"Commodities Trading","75.16224456799999","17.87","82.59587315150307","39.82785602503914","35.51568323082179","-6.080087064766449"
Omnitex Industries (India) Ltd,OMNITEX,"Commodities Trading","68.10642","163.8","19.348414772727274","228.71763997591816","63.52160923877781","1351.3513513513515"
AVI Products India Ltd,APIL,"Commodities Trading","8.591071595999999","25.22","34.36428638400007","-14.363327674023772","4.747343425193873","37.127371273712725"
P M Telelinnks Ltd,PMTELELIN,"Commodities Trading","6.30695","5.71","78.83687500000056","-7.305194805194807","13.511195045265723","-4.184884447220494"
Sanmitra Commercial Ltd,ZSANMCOM,"Commodities Trading",,"0","0",,,"271.4285714285714"
Indoworth Holdings Ltd,UNIWSEC,"Commodities Trading","1.251024","10.05","-125.10239999999999","0","0","-31.034482758620683"
Pentokey Organy (India) Ltd,PNTKYOR,"Commodities Trading","28.615733498","45.65","32.8916476988506","-17.59927797833935","30.610939949803395","-27.934621099554246"
Varun Mercantile Ltd,VARUNME,"Commodities Trading","0.205176","1.03","2.0517599999999994","0",,"26.923076923076916"
Sat Industries Ltd,SATINDLTD,"Commodities Trading","1056.779325","94.32","4.097473246481331","17.0949720670391",,"60.90371656538094"
Cravatex Ltd,CRAVATEX,"Commodities Trading","118.2770032","408.65","24.48799238095239","-0.2684563758389317","5.831896214787191","-64.82535700501737"
TCI Industries Ltd,TCIIND,"Commodities Trading","137.455640525","1445","-133.45207817961168","21.326616288832913","11.022981379946595","-20.627802690582964"
Agarwal Industrial Corporation Ltd,AGARIND,"Commodity Chemicals","1384.119005115","1152.75","12.672761445843271","86.84658400194503","62.81635025057084","5.254238962886837"
Andhra Sugars Ltd,ANDHRSUGAR,"Commodity Chemicals","1389.2377475","123.49","18.496042437757975","10.111457868925536","14.10224195584484","-18.733747456802053"
Alkali Metals Ltd,ALKALI,"Commodity Chemicals","121.27364646","119.03","107.32181102654788","4.641758241758243","24.589845819609813","-6.221327067248517"
Bhansali Engg Polymers Ltd,BEPL,"Commodity Chemicals","2405.2170159","125.81","13.409249126944308","46.12078977932638","26.030929603455387","-9.357897004955829"
Bodal Chemicals Ltd,BODALCHEM,"Commodity Chemicals","961.661224425","81.28","148.6338832187011","6.317854807063438","-3.9837210165748926","-10.496944933129015"
Chemfab Alkalis Ltd,CHEMFAB,"Commodity Chemicals","836.31079857","631.05","31.762658510064565","99.47842579421524","30.032166236969225","-0.31167443379145343"
Castrol India Ltd,CASTROLIND,"Commodity Chemicals","19095.00762312","210.7","22.097378430467657","70.46925566343043","8.581496634379992","6.5313929039107155"
Deepak Nitrite Ltd,DEEPAKNTR,"Commodity Chemicals","32259.682057320002","2605.25","39.782565121864586","16.103658808324788","56.371668962190036","-2.267807532507693"
DCW Ltd,DCW,"Commodity Chemicals","1549.56383925","61.18","98.95043673371735","44.633569739952726","31.684966554333236","-29.902077151335316"
Dynemic Products Ltd,DYNPRO,"Commodity Chemicals","321.218074835","284.35","88.73427481629818","-14.97981761100313","19.96304673216207","-3.9014512318595984"
Ester Industries Ltd,ESTER,"Commodity Chemicals","1146.708679845","119.54","-9.473016768649329","3.453050627434019","31.24264525492313","-12.886552641459692"
GHCL Ltd,GHCL,"Commodity Chemicals","4959.61914087","560.7","6.2471585097241435","10.124717666699416","19.972378455499438","-20.655437545214184"
Gocl Corporation Ltd,GOCLCORP,"Commodity Chemicals","1927.3784112","449.55","39.937389374222924","43.67209971236819","11.445172752710775","-32.459158266593846"
GP Petroleums Ltd,GULFPETRO,"Commodity Chemicals","325.535285455","67.28","11.752176370216594","71.4140127388535","5.307689968289364","-16.975386637016065"
Gujarat Alkalies And Chemicals Ltd,GUJALKALI,"Commodity Chemicals","5873.85268608","801.5","-24.800931793953723","18.43369043221278","9.650521876522134","-14.52074627356783"
Gulf Oil Lubricants India Ltd,GULFOILLUB,"Commodity Chemicals","4977.074630425","999.4","16.161432102951668","117.26086956521739","2.9568328147411727","10.60491164488566"
Hindcon Chemicals Ltd,HINDCON,"Commodity Chemicals","277.709140625","55.32","44.936754146440116","195.51282051282053",,"-23.726665130214343"
Hindustan Organic Chemicals Ltd,HOCL,"Commodity Chemicals","311.2801454","47.52","-5.699014013181981","74.70588235294119","18.60152707079643","12.002296496291454"
Himadri Speciality Chemical Ltd,HSCL,"Commodity Chemicals","17269.7900144","401.1","42.043504758009476","196.89119170984458","30.321973657648236","0.657172586378918"
India Glycols Ltd,INDIAGLYCO,"Commodity Chemicals","2462.987325","916.6","14.237743944736689","48.69008029848324","31.60798291633391","22.919690818123527"
IOL Chemicals and Pharmaceuticals Ltd,IOLCP,"Commodity Chemicals","2182.08350934","420.7","16.232117156438285","-5.999329683834214","17.280777334986162","-3.560854676464298"
Styrenix Performance Materials Ltd,STYRENIX,"Commodity Chemicals","3295.01855625","2087.05","19.02765234307331","100.052719865804","35.159529358061015","-6.53187398685583"
IVP Ltd,IVP,"Commodity Chemicals","181.12265302","199.29","14.749401711726376","16.74868189806679","19.699663795364565","-18.850581507041642"
Jocil Ltd,JOCIL,"Commodity Chemicals","171.71703525","190.91","99.25840187861688","-0.41210224308815446","17.566056341762494","-17.849121702995653"
Kothari Petrochemicals Ltd,KOTHARIPET,"Commodity Chemicals","784.716744","137.87","12.303492380056445","75.29561347743166","53.17588693857562","24.869281045751634"
Kingfa Science and Technology (India) Ltd,KINGFA,"Commodity Chemicals","2397.99238261","2137","19.572252551501784","4.958129711942243","27.62662019039435","6.03146604455318"
Linde India Ltd,LINDEINDIA,"Commodity Chemicals","77705.01410199","8710.65","179.01081390985536","100.23101855044477","76.7714227017506","-12.151336773271925"
Mangalam Global Enterprise Ltd,MGEL,"Commodity Chemicals","312.150944875","20.63","15.46067087048044","6.629813765369847",,"29.63843292972792"
Nocil Ltd,NOCIL,"Commodity Chemicals","4295.293046375","308.9","32.29543643890981","41.405355916685735","21.131353129387588","-8.551832931766501"
Oriental Carbon & Chemicals Ltd,OCCL,"Commodity Chemicals","750.2059587399999","785.25","16.25581709079089","-1.8866745798713092","-7.360954645439066","-13.10575139146567"
PCBL Ltd,PCBL,"Commodity Chemicals","9500.73374268","260.2","19.352128045545285","64.52734745494782","34.52948450592643","11.043275026785704"
Polyplex Corp Ltd,POLYPLEX,"Commodity Chemicals","2672.12636544","963.45","70.63511407454385","-28.998857732414606","13.560228577595534","-17.816654985433942"
Prolife Industries Ltd,PROLIFE,"Commodity Chemicals","86.2008544","209.25","9.829059794754842","-18.879627834851714","53.505094747497694","-27.419555224251468"
Premier Explosives Ltd,PREMEXPLN,"Commodity Chemicals","2735.0470344299997","826.18","96.4403044580394","826.9381801862447","85.33717746122089","35.0979431929481"
Rain Industries Ltd,RAIN,"Commodity Chemicals","5712.831357815","173.15","-6.091022974288594","0.815138282387194","11.829777356841609","-13.23647663761185"
Refex Industries Ltd,REFEX,"Commodity Chemicals","1654.243877","160.05","17.620833798466123","50.00000000000001","58.838198483410785","-14.431673832323622"
Sanginita Chemicals Ltd,SANGINITA,"Commodity Chemicals","59.8325805","18.64","77.70465000000038","19.64864864864866",,"1.8909676121504626"
Sampann Utpadan India Ltd,SAMPANN,"Commodity Chemicals","114.31715","32.44","-131.39902298850376","66.35897435897435","55.222855658143224","23.29613733905578"
Solar Industries India Ltd,SOLARINDS,"Commodity Chemicals","90556.11274015","9795.7","108.3297796946515","157.0139189526021","53.0187177844613","-12.075121691676072"
Savita Oil Technologies Ltd,SOTL,"Commodity Chemicals","3517.556625575","537.85","17.521202558154013","77.42041893452088","19.642343152451435","4.34419633325851"
Sumitomo Chemical India Ltd,SUMICHEM,"Commodity Chemicals","21977.38675608","496.35","59.47228109563241","14.182194616977235",,"-17.481571309068656"
Sree Rayalaseema Hi-Strength Hypo Ltd,SRHHYPOLTD,"Commodity Chemicals","905.186835435","549.4","11.46241402348993","-11.91983967935872","34.24670097312224","-47.26610973560618"
Tamilnadu Petroproducts Ltd,TNPETRO,"Commodity Chemicals","784.55125328","90.71","15.672218403515739","14.172435494021386","21.189540392947492","-21.603505110086385"
Tide Water Oil Co India Ltd,TIDEWATER,"Commodity Chemicals","3170.4761073","1932.1","22.18201992094031","101.99686356508101","14.739483052535407","4.834891829358012"
Thirumalai Chemicals Ltd,TIRUMALCHM,"Commodity Chemicals","2644.6851396","326.8","-68.17956018561466","65.46835443037976","33.732738479574785","-2.7710080050314723"
Vidhi Specialty Food Ingredients Ltd,VIDHIING,"Commodity Chemicals","2314.701025","455.8","63.48604018102028","16.349712827058074","46.28144382725634","-24.82477788746298"
Chemcrux Enterprises Ltd,CHEMCRUX,"Commodity Chemicals","344.8978836","233.7","40.86467815165878","-27.36858427663204","47.78659255523667","-17.04781704781705"
Valiant Organics Ltd,VALIANTORG,"Commodity Chemicals","1109.482096515","444.15","-132.23862890524512","-22.652970075926756",,"-31.216364712180557"
Mitsu Chem Plast Ltd,MITSU,"Commodity Chemicals","191.9120859","140.75","21.68498145762715","-23.834003683829994","20.663849324958996","0.9536740697636548"
Raghav Productivity Enhancers Ltd,RPEL,"Commodity Chemicals","1576.728857","744.6","60.713471582595325","62.62080262080263","66.04056558464792","-3.402742508887757"
A-1 Acid Ltd,AAL,"Commodity Chemicals","407.56","347.9","373.9082568807346","-0.5715918833952558","46.163866576635","-36.934263243804736"
POCL Enterprises Ltd,POEL,"Commodity Chemicals","181.24761995999998","401.7","10.222651999999984","109.32777488275143","59.67545903536193","28.112105521837027"
Jayshree Chemicals Ltd,JAYCH,"Commodity Chemicals","27.801481236","9.51","-7.920649924786325","47.14064914992272","8.074730308286826","35.66569484936834"
Polson Ltd,POLSON,"Commodity Chemicals","166.9782","13167.35","32.049558541266784","7.2172461525934395","6.01295368808219","11.948676824378502"
Omkar Pharmachem Ltd,OMKARPH,"Commodity Chemicals","22.136136","23","116.50597894736842","-7.258064516129035","10.359646922382959","0"
Polylink Polymers (India) Ltd,POLYLINK,"Commodity Chemicals","59.9884995","27.54","34.476149137931145","24.165915238954014","14.005441213110137","47.897334649555766"
Royal India Corporation Ltd,ROYALIND,"Commodity Chemicals","53.15324","32.34","-6.4428169696969695","818.7500000000001","81.98894199633196","-30.04380314351972"
Kanchi Karpooram Ltd,KANCHI,"Commodity Chemicals","195.97464246500002","490.85","332.16041095763154","6.741328694139393","12.21609752188899","-32.95829379603271"
Pratiksha Chemicals Ltd,PRATIKSH,"Commodity Chemicals","13.92027966","22.83","278.4055932","-4.875000000000007","40.7703440228699","3.8114343029087117"
Archit Organosys Ltd,ARCHITORG,"Commodity Chemicals","87.41827998","57.34","26.73341895412842","-6.551499348109511","45.87725841600761","-9.353339934496141"
Ishan Dyes and Chemicals Ltd,ISHANCH,"Commodity Chemicals","98.193832401","58.06","818.2819366750197","3.53067047075607","17.250620046324293","19.289568345323737"
Super Crop Safe Ltd,SUCROSA,"Commodity Chemicals","58.2708105","12.83","43.48567947761196","90.63893016344724","-12.419894934921416","38.8470066518847"
Kemistar Corporation Ltd,KEMISTAR,"Commodity Chemicals","42.66105272","39.34","80.49255230188682","3.936591809775434","1.2066917047330872","-39.203925845147225"
Garodia Chemicals Ltd,GARODCH,"Commodity Chemicals","5.8969638","8.19","-45.36126","-13.789473684210533","8.930257170124545",
Samrat Pharmachem Ltd,SAMRATPH,"Commodity Chemicals","111.908934","352.7","51.80969166666633","-19.68575657520209","38.423299767299966","-9.050879053771721"
